1.171780382999999972e+02,3.919801615000000083e+01,1.171841664500000064e+02,3.919937041000000022e+01,5.799999999999999822e+00,1.028199999999999932e+02,5.030000000000000249e+00,2.919999999999999929e+00
1.171771048100000030e+02,3.919905139000000105e+01,1.171832562499999995e+02,3.920040790000000186e+01,6.259999999999999787e+00,1.009699999999999989e+02,5.099999999999999645e+00,2.790000000000000036e+00
1.171761979099999991e+02,3.920011270999999908e+01,1.171823337600000059e+02,3.920146378999999826e+01,6.360000000000000320e+00,1.011599999999999966e+02,5.240000000000000213e+00,2.529999999999999805e+00
1.171752310899999969e+02,3.920109804999999881e+01,1.171813782300000071e+02,3.920245647000000133e+01,5.790000000000000036e+00,1.005900000000000034e+02,5.049999999999999822e+00,2.879999999999999893e+00
1.171744901600000048e+02,3.920220115000000050e+01,1.171806684799999942e+02,3.920358081999999911e+01,5.860000000000000320e+00,1.014200000000000017e+02,8.529999999999999361e+00,2.939999999999999947e+00
1.171736168399999940e+02,3.920321176000000207e+01,1.171797949900000049e+02,3.920456552000000272e+01,5.709999999999999964e+00,9.479999999999999716e+01,4.910000000000000142e+00,3.120000000000000107e+00
1.171727940800000027e+02,3.920432178000000079e+01,1.171789690699999937e+02,3.920569758999999976e+01,5.410000000000000142e+00,1.001500000000000057e+02,4.820000000000000284e+00,3.259999999999999787e+00
1.171720018200000055e+02,3.920542073000000016e+01,1.171781814499999967e+02,3.920679420999999820e+01,5.599999999999999645e+00,1.001899999999999977e+02,4.830000000000000071e+00,3.240000000000000213e+00
1.171712488000000008e+02,3.920654848000000214e+01,1.171774283700000012e+02,3.920793025999999770e+01,5.139999999999999680e+00,1.005799999999999983e+02,7.509999999999999787e+00,3.390000000000000124e+00
1.171704496600000027e+02,3.920763508999999658e+01,1.171766353799999933e+02,3.920901280999999727e+01,5.200000000000000178e+00,9.982999999999999829e+01,4.839999999999999858e+00,3.220000000000000195e+00
1.171696380300000015e+02,3.920873861999999832e+01,1.171758104200000048e+02,3.921013898000000353e+01,4.809999999999999609e+00,1.032399999999999949e+02,5.030000000000000249e+00,2.930000000000000160e+00
1.171692931799999968e+02,3.920920770000000033e+01,1.171756613400000049e+02,3.921034267999999656e+01,6.480000000000000426e+00,0.000000000000000000e+00,1.453999999999999915e+01,3.000000000000000000e+00
1.171685823400000004e+02,3.921019067000000291e+01,1.171747587499999952e+02,3.921159130000000204e+01,-9.50E-01,1.026400000000000006e+02,1.426999999999999957e+01,3.000000000000000000e+00
1.171679827100000040e+02,3.921107621000000165e+01,1.171741611900000066e+02,3.921247516999999760e+01,-1.12E+01,1.047199999999999989e+02,1.441000000000000014e+01,3.000000000000000000e+00
1.171671286600000030e+02,3.921216909999999700e+01,1.171733190500000035e+02,3.921356065999999885e+01,-1.34E+01,9.701999999999999602e+01,1.494999999999999929e+01,4.000000000000000000e+00
1.171661848199999980e+02,3.921344337000000024e+01,1.171723637500000024e+02,3.921484551000000351e+01,-1.34E+01,1.035400000000000063e+02,1.494999999999999929e+01,4.000000000000000000e+00
1.171648209399999985e+02,3.921526247999999981e+01,1.171710152299999947e+02,3.921665740000000255e+01,3.069999999999999840e+00,9.948999999999999488e+01,1.033999999999999986e+01,3.370000000000000107e+00
1.171640106199999991e+02,3.921635670999999945e+01,1.171702063500000008e+02,3.921775401000000016e+01,4.049999999999999822e+00,1.002699999999999960e+02,9.900000000000000355e+00,3.379999999999999893e+00
1.171631919999999951e+02,3.921745856999999802e+01,1.171693847699999935e+02,3.921886209000000179e+01,4.889999999999999680e+00,1.016299999999999955e+02,1.053999999999999915e+01,3.359999999999999876e+00
1.171623639400000059e+02,3.921841606000000269e+01,1.171685718800000018e+02,3.921980287000000232e+01,4.179999999999999716e+00,9.415000000000000568e+01,4.769999999999999574e+00,3.330000000000000071e+00
1.171616243900000001e+02,3.921940313999999717e+01,1.171678364100000067e+02,3.922078350999999685e+01,5.129999999999999893e+00,9.070999999999999375e+01,4.769999999999999574e+00,3.330000000000000071e+00
1.171610329199999967e+02,3.922039095000000231e+01,1.171672591899999958e+02,3.922175983000000343e+01,4.709999999999999964e+00,8.573000000000000398e+01,1.110999999999999943e+01,3.379999999999999893e+00
1.171603489799999949e+02,3.922128639000000305e+01,1.171665664899999939e+02,3.922265095000000201e+01,4.870000000000000107e+00,8.393999999999999773e+01,9.220000000000000639e+00,3.370000000000000107e+00
1.171597010400000016e+02,3.922209629000000319e+01,1.171659447699999959e+02,3.922345015999999873e+01,4.040000000000000036e+00,7.656999999999999318e+01,4.809999999999999609e+00,3.270000000000000018e+00
1.171591124600000029e+02,3.922288834999999807e+01,1.171653737700000022e+02,3.922422239000000133e+01,3.709999999999999964e+00,7.021999999999999886e+01,4.830000000000000071e+00,3.229999999999999982e+00
1.171585575699999993e+02,3.922363653000000028e+01,1.171648184299999969e+02,3.922497408000000263e+01,3.759999999999999787e+00,6.715000000000000568e+01,4.830000000000000071e+00,3.240000000000000213e+00
1.171580463800000018e+02,3.922432124000000186e+01,1.171644136200000048e+02,3.922551717000000338e+01,3.720000000000000195e+00,6.224000000000000199e+01,4.839999999999999858e+00,3.220000000000000195e+00
